Date;USDMXN;USDJPY;GBPUSD;EURUSD;USDCHF;USDCAD
2011.06.27;0,00362;0,00025;-0,00395;-0,00694;-0,00373;0,01139
2011.06.28;-0,00689;0,00484;0,00169;0,01021;-0,00070;-0,00355
2011.06.29;-0,00469;0,00284;-0,00013;0,00287;-0,00168;-0,00376
2011.06.30;-0,00390;-0,00457;0,00548;0,00839;0,00060;-0,01467
2011.07.01;-0,00980;-0,00136;-0,00173;0,00125;0,00962;-0,00373
2011.07.04;-0,00181;0,00347;0,00125;0,00296;0,00764;-0,00541
2011.07.05;0,00431;-0,00182;0,00180;0,00090;-0,00051;0,00083
2011.07.06;-0,00077;0,00417;-0,00182;-0,00862;-0,00779;0,00343
2011.07.07;-0,00689;-0,00163;-0,00367;-0,00671;-0,00155;0,00208
2011.07.08;0,00672;0,00360;-0,00174;0,00230;0,00641;-0,00676
2011.07.11;0,01169;-0,00717;0,00280;-0,01138;-0,00940;0,00460
2011.07.12;0,00301;-0,00447;-0,00738;-0,01142;-0,00132;0,00578
2011.07.13;-0,00784;-0,01218;0,00064;-0,00511;-0,00516;-0,00248
2011.07.14;0,00120;-0,00503;0,01558;0,01881;-0,02490;-0,00947
2011.07.15;0,00205;0,00329;-0,00118;-0,00542;0,00523;0,00292
2011.07.18;-0,00162;-0,00085;-0,00231;-0,00242;-0,00544;-0,00585
2011.07.19;-0,00582;-0,00080;-0,00333;-0,00079;0,00813;0,00575
2011.07.20;-0,00103;0,00096;0,00489;0,00431;0,00815;-0,00985
2011.07.21;-0,00448;-0,00471;0,00137;0,00683;-0,00145;-0,00380
2011.07.22;0,00388;-0,00216;0,01010;0,01046;-0,00677;-0,00278
2011.07.25;0,00095;-0,00260;-0,00051;-0,00219;-0,00472;0,00563
2011.07.26;-0,00088;-0,00102;-0,00210;-0,00118;-0,00843;-0,00239
2011.07.27;0,00187;-0,00494;0,00888;0,00946;-0,00640;-0,00384
2011.07.28;0,00543;0,00021;-0,00603;-0,00936;-0,00020;0,00600
2011.07.29;0,00085;-0,00257;0,00252;-0,00286;-0,00014;0,00076
2011.08.01;-0,00102;-0,00667;0,00266;0,00221;-0,01314;0,00473
2011.08.02;0,01036;0,00319;-0,00628;-0,00710;-0,00760;0,00125
2011.08.03;-0,00262;-0,00162;-0,00187;-0,00624;-0,02542;0,00648
2011.08.04;0,02103;-0,00289;0,00950;0,01259;0,00709;-0,00042
2011.08.05;-0,00556;0,02785;-0,01214;-0,02012;-0,00604;0,02019
2011.08.08;0,02747;-0,01315;0,01107;0,01601;-0,00593;0,00509
2011.08.09;-0,02337;-0,00859;-0,00589;-0,00867;-0,00986;0,00659
2011.08.10;0,04344;-0,00692;-0,00033;0,01488;-0,04213;-0,01229
2011.08.11;-0,02420;-0,00378;-0,01213;-0,01813;0,00469;0,01539
2011.08.12;0,00138;0,00131;0,00679;0,00717;0,04786;-0,00979
2011.08.15;-0,00556;-0,00052;0,00402;0,00335;0,02707;0,00304
2011.08.16;0,00224;0,00026;0,00567;0,01144;0,00191;-0,00731
2011.08.17;-0,00682;-0,00112;0,00335;-0,00280;0,01443;0,00143
2011.08.18;0,00768;-0,00270;0,00607;0,00216;-0,00776;-0,00285
2011.08.19;0,00271;0,00118;-0,00200;-0,00729;0,00587;0,01074
2011.08.22;0,00471;0,00194;-0,00181;0,00313;-0,00822;0,00042
2011.08.23;-0,00251;0,00060;-0,00072;-0,00057;0,00241;-0,00061
2011.08.24;0,01217;-0,00224;0,00195;0,00528;0,00430;-0,00253
2011.08.25;0,00206;0,00511;-0,00779;-0,00172;0,00296;-0,00040
2011.08.26;-0,00602;0,00495;-0,00532;-0,00273;-0,00157;0,00061
2011.08.29;0,00322;-0,00977;0,00410;0,00846;0,01742;-0,00679
2011.08.30;0,00496;0,00327;0,00396;0,00202;0,01072;-0,00543
2011.08.31;-0,01589;-0,00302;-0,00656;-0,00630;0,00298;0,00256
2011.09.01;-0,00159;0,00038;-0,00345;-0,00406;-0,01525;-0,00061
2011.09.02;0,00209;0,00169;-0,00391;-0,00786;-0,01461;-0,00205
2011.09.05;0,01600;0,00055;-0,00099;-0,00735;-0,00606;0,01121
2011.09.06;-0,00232;0,00000;-0,00447;-0,00670;-0,00597;0,00425
2011.09.07;-0,00358;0,00927;-0,00947;-0,00427;0,09235;-0,00141
2011.09.08;0,00358;-0,00409;0,00236;0,00587;-0,00337;-0,00580
2011.09.09;0,01469;0,00267;-0,00053;-0,01297;0,01813;0,00415
2011.09.12;0,01347;-0,00058;-0,00758;-0,02206;0,01418;0,00970
2011.09.13;0,00187;-0,00366;0,00011;0,00436;-0,00593;-0,00523
2011.09.14;0,00318;-0,00322;-0,00459;0,00189;-0,00188;-0,00708
2011.09.15;0,00116;-0,00332;-0,00103;0,00438;-0,00436;0,00433
2011.09.16;0,00808;0,00074;0,00147;0,00891;-0,00608;-0,00515
2011.09.19;0,01003;0,00229;-0,00438;-0,01216;0,01056;-0,00315
2011.09.20;0,00425;-0,00409;-0,00408;-0,00702;0,00680;0,01205
2011.09.21;0,03502;-0,00174;0,00473;0,00647;0,00158;-0,00028
2011.09.22;0,02429;0,00098;-0,01447;-0,00791;0,01341;0,01243
2011.09.23;-0,03500;-0,00304;-0,00949;-0,00777;0,00899;0,02189
2011.09.26;-0,00226;0,00306;0,00853;0,00489;-0,00442;-0,00068
2011.09.27;-0,01231;-0,00267;0,00382;-0,00214;-0,00166;-0,00175
2011.09.28;0,01571;0,00616;0,00560;0,00474;-0,00615;-0,00539
2011.09.29;0,01045;-0,00350;-0,00409;-0,00329;0,00526;0,01374
2011.09.30;0,01261;0,00294;0,00150;0,00355;-0,00397;0,00309
2011.10.03;0,01138;0,00552;-0,00104;-0,01669;0,01303;0,01217
2011.10.04;-0,01861;-0,00778;-0,00949;-0,01249;0,01170;0,00304
2011.10.05;-0,01729;0,00219;0,00223;0,01019;-0,00120;0,00074
2011.10.06;-0,00783;0,00029;-0,00028;0,00073;0,00510;-0,01150
2011.10.07;0,00052;-0,00162;-0,00204;0,00665;-0,00423;-0,00416
2011.10.10;-0,01618;0,00146;0,00636;-0,00320;0,00704;0,00019
2011.10.11;0,00919;-0,00143;0,00803;0,01847;-0,02415;-0,01085
2011.10.12;-0,00626;0,00009;-0,00444;0,00075;0,00468;0,00130
2011.10.13;0,01548;0,00667;0,01014;0,01066;-0,01521;-0,00991
2011.10.14;-0,01872;-0,00389;-0,00017;-0,00410;0,00543;0,00539
2011.10.17;0,01879;0,00441;0,00515;0,01040;-0,00893;-0,01368
2011.10.18;-0,00852;-0,00505;-0,00515;-0,00978;0,00726;0,01280
2011.10.19;0,00586;-0,00070;-0,00231;-0,00029;0,00145;-0,00713
2011.10.20;0,01695;0,00030;0,00434;0,00181;0,00387;0,00339
2011.10.21;-0,00051;0,00078;0,00120;0,00102;-0,01012;-0,00235
2011.10.24;-0,02287;-0,00849;0,00927;0,00497;-0,01136;-0,00681
2011.10.25;0,01124;-0,00102;0,00335;0,00537;-0,00363;-0,00596
2011.10.26;-0,00915;-0,00030;0,00011;-0,00128;-0,00239;0,01307
2011.10.27;-0,02160;0,00098;-0,00243;-0,00199;0,00364;-0,01237
2011.10.28;-0,00851;-0,00334;0,00800;0,02118;-0,02434;-0,01192
2011.10.31;0,02725;-0,00251;0,00150;-0,00239;0,00221;0,00161
2011.11.01;0,01798;0,03334;-0,00198;-0,02000;0,01713;0,00522
2011.11.02;0,00065;-0,00003;-0,00874;-0,01483;0,01370;0,02149
2011.11.03;-0,01848;-0,00213;-0,00177;0,00249;-0,00338;-0,00246
2011.11.04;0,00969;-0,00110;0,00784;0,01017;-0,00959;-0,01004
2011.11.07;-0,00565;0,00099;-0,00027;-0,00294;0,01499;0,00857
2011.11.08;-0,00456;-0,00068;0,00181;-0,00212;0,01127;-0,00286
2011.11.09;0,02355;-0,00474;0,00230;0,00481;-0,00721;-0,00435
2011.11.10;-0,01000;0,00064;-0,01149;-0,02192;0,01769;0,01426
2011.11.11;0,00037;-0,00136;0,00170;0,00615;-0,00543;-0,00732
2011.11.14;-0,00237;-0,00641;0,00842;0,01292;-0,00728;-0,00684
2011.11.15;0,00554;-0,00100;-0,01106;-0,01188;0,01018;0,00725
2011.11.16;0,00426;-0,00025;-0,00594;-0,00863;0,01019;0,00575
2011.11.17;0,00637;0,00001;-0,00621;-0,00490;0,00413;0,00254
2011.11.18;-0,00015;-0,00134;0,00280;0,00126;0,00043;0,00399
2011.11.21;0,02071;-0,00155;0,00159;0,00533;-0,00626;-0,00156
2011.11.22;-0,00329;0,00079;-0,00880;-0,00338;0,00158;0,01123
2011.11.23;0,01253;0,00091;0,00064;0,00278;-0,00471;-0,00142
2011.11.24;0,00365;0,00392;-0,00772;-0,01264;0,00690;0,00966
2011.11.25;0,00242;-0,00137;-0,00333;-0,00157;0,00097;-0,00020
2011.11.28;-0,01409;0,00647;0,00084;-0,00132;0,00779;-0,00638
2011.11.29;-0,01639;0,00532;0,00071;0,00027;-0,00540;-0,00601
2011.11.30;-0,01220;-0,00155;0,00624;0,00053;-0,00164;-0,00259
2011.12.01;-0,00115;-0,00485;0,00698;0,00895;-0,00815;-0,01378
2011.12.02;0,00117;0,00215;-0,00154;0,00171;0,00199;-0,00371
2011.12.05;-0,00759;0,00424;-0,00468;-0,00356;0,00501;0,00283
2011.12.06;-0,00365;-0,00344;0,00213;-0,00241;0,00160;-0,00020
2011.12.07;0,00195;-0,00080;-0,00231;0,00189;0,00379;-0,00776
2011.12.08;0,01430;-0,00099;0,00596;-0,00062;-0,00101;0,00041
2011.12.09;-0,00957;0,00009;-0,00398;-0,00436;0,00155;0,01265
2011.12.12;0,01971;-0,00088;0,00103;0,00196;-0,00009;-0,00382
2011.12.13;0,00242;0,00420;-0,00470;-0,01512;0,01403;0,00899
2011.12.14;0,00022;0,00028;-0,00648;-0,01160;0,00805;0,00660
2011.12.15;0,00161;0,00188;-0,00033;-0,00239;0,00801;0,00424
2011.12.16;-0,00226;-0,00344;0,00308;0,00320;-0,01489;-0,00531
2011.12.19;0,00267;-0,00039;0,00014;0,00056;-0,00362;0,00492
2011.12.20;-0,00930;0,00257;-0,00098;-0,00224;0,00043;-0,00058
2011.12.21;0,00332;-0,00218;0,01034;0,00615;-0,00578;-0,00900
2011.12.22;-0,00114;0,00295;0,00000;-0,00367;0,00535;-0,00117
2011.12.23;0,00261;0,00115;0,00056;0,00123;-0,00096;-0,00615
2011.12.26;0,00029;-0,00102;-0,00530;-0,00085;0,00118;-0,00059
2011.12.27;0,01169;-0,00064;0,00141;0,00043;0,00011;0,00010
2011.12.28;-0,00206;-0,00205;0,00294;0,00165;-0,00257;-0,00108
2011.12.29;0,00187;0,00098;-0,01420;-0,01114;0,00980;0,00577
2011.12.30;-0,00557;-0,00369;-0,00182;0,00223;-0,00341;-0,00489
2012.01.02;-0,00096;-0,00826;0,00622;0,00031;-0,00223;0,00059
2012.01.03;-0,01908;-0,00117;0,00051;-0,00148;0,00138;-0,00343
2012.01.04;0,00321;-0,00271;0,00796;0,00885;-0,00802;-0,00621
2012.01.05;0,00415;-0,00016;-0,00222;-0,00959;0,01089;0,00227
2012.01.06;-0,00189;0,00573;-0,00692;-0,01052;0,01056;0,00610
2012.01.09;-0,00210;-0,00313;-0,00532;-0,00908;0,00670;0,00927
2012.01.10;-0,00477;-0,00065;0,00256;0,00751;-0,01112;-0,00653
2012.01.11;-0,00251;-0,00013;0,00101;-0,00189;0,00293;-0,00559
2012.01.12;-0,00514;0,00010;-0,00900;-0,00219;0,00265;0,00147
2012.01.13;0,00470;-0,00103;0,00040;0,00756;-0,00991;-0,00020
2012.01.16;-0,00341;0,00170;-0,00274;-0,01362;0,01117;0,00617
2012.01.17;-0,00900;-0,00117;0,00162;0,00158;0,00105;-0,00656
2012.01.18;-0,00830;0,00000;0,00089;0,00621;-0,00672;-0,00276
2012.01.19;-0,00607;-0,00069;0,00594;0,00937;-0,01081;-0,00326
2012.01.20;-0,00424;0,00407;0,00377;0,00766;-0,00706;0,00000
2012.01.23;-0,00198;-0,00156;0,00369;-0,00620;0,00508;0,00345
2012.01.24;-0,00389;0,00052;0,00215;0,01097;-0,01018;-0,00753
2012.01.25;-0,00582;0,00888;0,00307;0,00108;0,00004;0,00160
2012.01.26;-0,00299;0,00107;0,00217;0,00507;-0,00627;-0,00457
2012.01.27;-0,00573;-0,00399;0,00135;-0,00111;#ÉRTÉK!;-0,00199
2012.01.30;0,00435;-0,00944;0,00267;0,00876;#ÉRTÉK!;-0,00100
2012.01.31;0,00659;-0,00486;-0,00099;-0,00519;#ÉRTÉK!;0,00100
2012.02.01;-0,01301;-0,00118;0,00330;-0,00477;#ÉRTÉK!;0,00058
2012.02.02;-0,00733;-0,00106;0,00521;0,00709;-0,00654;-0,00548
2012.02.03;-0,01043;-0,00012;-0,00253;-0,00250;0,00317;0,00190
2012.02.06;0,00040;0,00486;0,00002;-0,00076;0,00196;-0,00592
2012.02.07;0,00071;-0,00001;0,00062;-0,00042;0,00033;0,00271
2012.02.08;0,00368;0,00313;0,00507;0,00962;-0,00783;-0,00115
2012.02.09;-0,00295;0,00351;-0,00507;0,00000;0,00117;0,00125
2012.02.10;0,00887;0,00740;0,00000;0,00226;-0,00131;-0,00110
2012.02.13;-0,00455;0,00088;-0,00194;-0,00314;0,00186;0,00491
2012.02.14;0,00141;-0,00245;-0,00358;-0,00598;0,00521;0,00080
2012.02.15;0,00991;0,01091;-0,00220;-0,00184;0,00101;-0,00240
2012.02.16;-0,00574;0,00153;-0,00016;-0,00578;0,00521;0,00180
2012.02.17;-0,00486;0,00437;0,00756;0,00525;-0,00564;-0,00361
2012.02.20;-0,00060;0,01216;0,00388;0,00762;-0,00502;-0,00533
2012.02.21;0,00433;-0,00253;-0,00258;-0,00169;-0,00098;0,00352
2012.02.22;0,00446;0,00306;-0,00240;0,00291;-0,00219;0,00171
2012.02.23;-0,00186;0,00562;-0,00752;0,00094;-0,00110;0,00331
2012.02.24;0,00607;-0,00437;0,00468;0,00885;-0,01082;-0,00270
2012.02.27;-0,00209;0,01910;0,00894;0,00697;-0,00735;0,00240
2012.02.28;-0,00331;-0,01244;-0,00341;-0,00450;0,00480;-0,00150
2012.02.29;0,00175;0,00020;0,00562;0,00531;-0,00491;-0,00442
2012.03.01;-0,01001;0,00984;0,00010;-0,01172;0,01153;-0,00535
2012.03.02;0,00137;-0,00192;0,00223;0,00013;0,00113;-0,00319
2012.03.05;0,00658;0,00623;-0,00793;-0,01030;0,01012;0,00420
2012.03.06;0,01295;-0,00134;0,00268;0,00300;-0,00324;0,00444
2012.03.07;-0,00835;-0,01058;-0,00964;-0,00777;0,00737;0,00732
2012.03.08;-0,01630;0,00837;0,00079;0,00126;-0,00163;-0,00290
2012.03.09;-0,00319;0,00297;0,00568;0,01022;-0,00973;-0,00795
2012.03.12;0,00119;0,00967;-0,00967;-0,01135;0,01171;0,00000
2012.03.13;-0,00833;-0,00012;-0,00119;0,00329;-0,00393;0,00111
2012.03.14;0,01415;0,00722;0,00329;-0,00669;0,00892;-0,00323
2012.03.15;-0,00543;0,01055;-0,00329;-0,00444;0,00863;0,00555
2012.03.16;0,00004;-0,00416;0,00314;0,00431;-0,00884;-0,00151
2012.03.19;-0,00171;-0,00050;0,00847;0,00750;-0,00838;-0,00126
2012.03.20;0,00168;-0,00096;0,00322;0,00395;-0,00416;-0,00339
2012.03.21;0,00438;0,00335;-0,00159;0,00064;-0,00088;0,00344
2012.03.22;0,00749;-0,00536;0,00079;-0,00143;0,00143;0,00091
2012.03.23;-0,00563;-0,00836;-0,00301;-0,00106;0,00066;0,00683
2012.03.26;-0,00649;0,00096;0,00317;0,00591;-0,00615;-0,00231
2012.03.27;0,00412;0,00481;0,00525;0,00578;-0,00475;-0,00513
2012.03.28;0,00361;0,00073;-0,00048;-0,00235;0,00177;0,00423
2012.03.29;0,00310;-0,00260;-0,00382;-0,00019;-0,00011;0,00221
2012.03.30;0,00056;-0,00677;0,00414;-0,00093;0,00111;-0,00130
2012.04.02;-0,00609;0,00723;0,00344;0,00333;-0,00465;-0,00030
2012.04.03;0,00345;-0,01618;0,00152;-0,00187;0,00177;-0,00614
2012.04.04;0,00141;0,01570;-0,00826;-0,00814;0,00889;0,00091
2012.04.05;0,00670;-0,00472;-0,00021;-0,00616;0,00508;0,00543
2012.04.06;0,00820;-0,00206;-0,00460;-0,00603;0,00479;-0,00322
2012.04.09;-0,00038;-0,01149;0,00317;0,00107;-0,00152;0,00432
2012.04.10;0,01366;0,00384;0,00173;0,00246;-0,00163;-0,00090
2012.04.11;0,00035;-0,01169;-0,00332;-0,00288;0,00196;0,00829
2012.04.12;-0,00955;0,00388;0,00429;0,00354;-0,00185;-0,00149
2012.04.13;0,01092;-0,00096;0,00223;0,00526;-0,00656;-0,00861
2012.04.16;0,00311;-0,00035;-0,00684;-0,01010;0,01146;0,00426
2012.04.17;-0,00874;-0,00646;0,00286;0,00537;-0,00653;0,00075
2012.04.18;0,00667;0,00841;0,00291;0,00066;-0,00098;-0,01086
2012.04.19;0,00130;0,00296;0,00507;-0,00118;0,00153;0,00192
2012.04.20;-0,00786;0,00379;0,00241;0,00197;-0,00175;0,00363
2012.04.23;0,00593;-0,00011;0,00435;0,00448;-0,00528;-0,00131
2012.04.24;-0,00209;-0,00639;-0,00064;-0,00401;0,00430;-0,00212
2012.04.25;0,00004;0,00382;0,00145;0,00348;-0,00340;-0,00435
2012.04.26;0,00427;-0,00111;0,00207;0,00264;-0,00271;-0,00427
2012.04.27;-0,01864;-0,00298;0,00003;-0,00317;0,00314;0,00335
2012.04.30;0,00011;-0,00877;0,00633;0,00383;-0,00418;-0,00498
2012.05.01;-0,00444;-0,00535;-0,00293;-0,00013;0,00033;0,00700
2012.05.02;0,00186;0,00361;-0,00065;0,00000;0,00008;-0,00232
2012.05.03;0,00493;-0,00111;-0,00186;-0,00699;0,00695;0,00112
2012.05.04;0,01240;0,00111;-0,00006;0,00066;-0,00055;0,00122
2012.05.07;0,00023;-0,00490;-0,00427;-0,01422;0,01404;0,01037
2012.05.08;0,01524;0,00128;0,00441;0,00702;-0,00698;-0,00580
2012.05.09;0,01209;-0,00075;-0,00291;-0,00508;0,00491;0,00720
2012.05.10;0,00060;-0,00188;-0,00056;-0,00454;0,00443;0,00240
2012.05.11;0,00249;0,00199;-0,00008;-0,00013;0,00022;0,00100
2012.05.14;0,01093;0,00201;-0,00370;-0,00271;0,00269;-0,00270
2012.05.15;0,00916;-0,00225;0,00129;-0,00528;0,00536;0,00200
2012.05.16;-0,00620;0,00593;-0,00690;-0,00754;0,00734;0,00468
2012.05.17;0,00537;0,00031;-0,00415;-0,00038;0,00032;0,00476
2012.05.18;-0,00199;-0,01179;-0,00856;-0,00254;0,00254;0,00690
2012.05.21;-0,00794;-0,00300;0,00174;0,00586;-0,00562;0,00245
2012.05.22;0,01488;0,00303;0,00095;0,00294;-0,00330;-0,00363
2012.05.23;0,00525;0,00745;-0,00423;-0,01146;0,01188;0,00432
2012.05.24;0,00217;-0,00733;-0,00491;-0,00820;0,00817;0,00410
2012.05.25;0,00126;0,00302;-0,00157;-0,00201;0,00242;0,00029
2012.05.28;-0,00534;-0,00088;0,00141;0,00264;-0,00251;-0,00078
2012.05.29;-0,00385;-0,00036;-0,00078;-0,00351;0,00365;-0,00020
2012.05.30;0,01947;-0,00077;-0,00219;-0,00375;0,00302;-0,00156
2012.05.31;0,01276;-0,00654;-0,00976;-0,00833;0,00835;0,00613
2012.06.01;-0,00286;-0,00576;-0,00560;-0,00099;0,00096;0,00281
2012.06.04;-0,00690;-0,00547;-0,00292;0,00322;-0,00313;0,01030
2012.06.05;0,00004;0,00334;0,00215;0,00859;-0,00951;-0,00556
2012.06.06;-0,01298;0,00470;0,00000;-0,00375;0,00448;-0,00107
2012.06.07;0,00283;0,00684;0,00633;0,00889;-0,00896;-0,00803
2012.06.08;-0,01052;0,00528;0,00264;-0,00025;0,00052;-0,00126
2012.06.11;0,01335;-0,00163;0,00093;0,00593;-0,00619;-0,00556
2012.06.12;-0,00988;-0,00319;-0,00332;-0,01332;0,01339;0,00897
2012.06.13;0,00219;0,00277;0,00534;0,00212;-0,00198;-0,00428
2012.06.14;-0,00853;-0,00195;-0,00311;0,00552;-0,00574;0,00195
2012.06.15;0,00287;0,00063;0,00218;0,00428;-0,00433;-0,00502
2012.06.18;-0,00639;-0,00467;0,01032;0,00608;-0,00586;-0,00276
2012.06.19;-0,01078;-0,00066;-0,00188;-0,00848;0,00821;0,00173
2012.06.20;0,00063;0,00043;0,00214;0,00657;-0,00653;-0,00422
2012.06.21;0,01549;0,00488;-0,00088;0,00000;0,00015;0,00177
2012.06.22;-0,00358;0,00751;-0,00673;-0,01022;0,01046;0,00879
2012.06.25;0,00283;0,00673;-0,00109;-0,00113;0,00073;-0,00195
2012.06.26;-0,00961;-0,01136;-0,00109;-0,00263;0,00273;0,00205
2012.06.27;-0,01436;-0,00239;0,00453;-0,00137;0,00133;-0,00449
2012.06.28;0,00335;0,00283;-0,00421;-0,00112;0,00131;0,00087
2012.06.29;-0,01824;-0,00468;-0,00342;-0,00262;0,00229;0,00817
2012.07.02;-0,00298;0,00661;0,01050;0,01708;-0,01626;-0,01511
2012.07.03;0,00025;-0,00501;0,00058;-0,00582;0,00540;-0,00098
2012.07.04;0,00019;0,00502;0,00000;0,00189;-0,00193;-0,00483
2012.07.05;0,00427;0,00125;-0,00685;-0,00711;0,00690;0,00128
2012.07.06;-0,00015;-0,00100;-0,00345;-0,01001;0,01027;0,00089
2012.07.09;-0,00413;-0,00479;-0,00326;-0,00974;0,00965;0,00531
2012.07.10;0,00281;0,00101;0,00326;0,00381;-0,00401;-0,00043
2012.07.11;-0,00488;-0,00262;-0,00078;-0,00504;0,00503;0,00308
2012.07.12;0,01122;0,00327;-0,00047;-0,00075;0,00082;-0,00314
2012.07.13;-0,01219;-0,00378;-0,00541;-0,00446;0,00427;0,00069
2012.07.16;-0,00524;-0,00177;0,01008;0,00460;-0,00448;-0,00580
2012.07.17;-0,00584;-0,00443;0,00265;0,00159;-0,00153;0,00099
2012.07.18;-0,00081;0,00350;0,00250;0,00221;-0,00205;-0,00306
2012.07.19;0,00585;-0,00376;-0,00110;-0,00147;0,00127;-0,00198
2012.07.20;0,01122;-0,00075;0,00455;-0,00005;-0,00004;-0,00218
2012.07.23;0,01501;-0,00369;-0,00705;-0,01228;0,01240;0,00653
2012.07.24;0,01115;-0,00177;-0,00576;-0,00024;0,00010;0,00374
2012.07.25;-0,00802;-0,00261;-0,00109;-0,00515;0,00524;0,00434
2012.07.26;-0,01460;-0,00005;-0,00093;0,00649;-0,00655;-0,00660
2012.07.27;-0,01286;0,00283;0,01278;0,01148;-0,01129;-0,00592
2012.07.30;0,00209;0,00224;0,00267;0,00197;-0,00194;-0,00546
2012.07.31;0,00597;-0,00510;-0,00094;-0,00368;0,00358;-0,00284
2012.08.01;0,00159;0,00024;-0,00290;0,00282;-0,00266;0,00185
2012.08.02;-0,00192;0,00332;-0,00788;-0,00429;0,00429;0,00151
2012.08.03;-0,01546;-0,00204;-0,00186;-0,00501;0,00508;0,00232
2012.08.06;0,00470;0,00497;0,00887;0,02018;-0,01987;-0,00646
2012.08.07;0,00167;-0,00523;-0,00423;-0,00310;0,00269;0,00003
2012.08.08;-0,00578;0,00523;0,00181;-0,00025;0,00041;-0,00316
2012.08.09;-0,00364;-0,00267;0,00346;-0,00110;0,00103;-0,00245
2012.08.10;-0,00054;0,00267;-0,00250;-0,00643;0,00625;-0,00375
2012.08.13;0,00372;-0,00459;0,00243;-0,00138;0,00130;0,00020
2012.08.14;0,00309;0,00102;0,00063;0,00408;-0,00406;0,00113
2012.08.15;-0,00345;0,00617;-0,00016;-0,00012;0,00038;-0,00068
2012.08.16;0,00299;0,00222;0,00031;-0,00295;0,00269;-0,00265
2012.08.17;-0,00391;0,00329;0,00346;0,00555;-0,00544;-0,00283
2012.08.20;-0,00087;0,00328;-0,00298;-0,00205;0,00206;0,00192
2012.08.21;-0,00020;-0,00227;0,00141;0,00168;-0,00175;0,00010
2012.08.22;-0,00156;-0,00111;0,00433;0,00993;-0,01003;0,00115
2012.08.23;0,00657;-0,00891;0,00660;0,00463;-0,00458;0,00087
2012.08.24;0,00000;0,00078;-0,00162;0,00213;-0,00212;0,00349
2012.08.27;0,00176;0,00165;-0,00347;-0,00454;0,00449;-0,00189
2012.08.28;-0,00051;0,00025;-0,00065;-0,00023;0,00024;-0,00179
2012.08.29;0,01008;-0,00229;0,00210;0,00564;-0,00553;-0,00244
2012.08.30;0,00200;0,00191;0,00011;-0,00326;0,00314;0,00162
2012.08.31;-0,01175;-0,00242;-0,00237;-0,00163;0,00156;0,00313
2012.09.03;0,00087;-0,00306;0,00522;0,00527;-0,00522;-0,00667
2012.09.04;-0,00194;0,00063;0,00048;0,00076;-0,00094;0,00011
2012.09.05;-0,00412;0,00167;-0,00095;-0,00414;0,00439;0,00050
2012.09.06;-0,00360;-0,00064;0,00254;0,00540;-0,00282;0,00390
2012.09.07;-0,00750;0,00598;0,00175;0,00240;-0,00178;-0,00776
2012.09.10;0,00672;-0,00854;0,00466;0,01284;-0,00874;-0,00459
2012.09.11;-0,00591;0,00009;-0,00101;-0,00268;0,00095;-0,00144
2012.09.12;0,00093;-0,00610;0,00499;0,00704;-0,00774;-0,00358
2012.09.13;-0,01331;0,00103;0,00225;0,00399;-0,00203;0,00277
2012.09.14;-0,00928;-0,00234;0,00290;0,00699;-0,00249;-0,00805
2012.09.17;0,00383;0,00878;0,00437;0,00940;-0,00906;0,00342
2012.09.18;0,00308;0,00433;0,00130;-0,00049;0,00093;0,00299
2012.09.19;0,00528;0,00123;-0,00016;-0,00488;0,00097;0,00021
2012.09.20;0,00027;-0,00475;-0,00081;0,00091;-0,00194;0,00031
2012.09.21;-0,00118;-0,00252;-0,00057;-0,00651;0,00650;0,00113
2012.09.24;0,00443;-0,00154;0,00057;-0,00039;0,00081;0,00154
2012.09.25;-0,00359;-0,00277;-0,00032;-0,00207;0,00165;0,00037
2012.09.26;0,00070;-0,00175;-0,00195;-0,00322;0,00323;0,00290
2012.09.27;-0,00346;-0,00039;-0,00097;-0,00143;0,00143;0,00346
2012.09.28;0,00283;-0,00113;0,00335;0,00245;-0,00190;-0,00356
2012.10.01;-0,00255;0,00449;-0,00668;-0,00810;0,00668;0,00356
2012.10.02;0,00204;0,00105;0,00026;0,00617;-0,00547;-0,00234
2012.10.03;-0,00312;0,00223;0,00016;0,00219;-0,00155;0,00224
2012.10.04;-0,00567;0,00255;-0,00193;0,00052;0,00003;0,00243
2012.10.05;0,00353;0,00088;0,00533;0,00726;-0,00650;-0,00626
2012.10.08;0,00099;0,00277;-0,00294;-0,00013;0,00014;-0,00316
2012.10.09;0,00480;-0,00530;-0,00651;-0,00299;0,00184;-0,00175
2012.10.10;0,01006;-0,00086;-0,00232;-0,00917;0,00942;0,00395
2012.10.11;-0,00728;-0,00184;0,00067;0,00000;-0,00148;0,00256
2012.10.12;-0,00321;0,00418;0,00239;0,00580;-0,00551;-0,00413
2012.10.15;-0,00319;0,00084;0,00082;0,00078;-0,00029;0,00265
2012.10.16;-0,00018;0,00408;0,00137;0,00194;-0,00311;0,00046
2012.10.17;-0,00154;0,00046;0,00304;0,01069;-0,00980;0,00489
2012.10.18;0,00283;0,00298;0,00044;0,00066;-0,00044;-0,00764
2012.10.19;0,00368;0,00313;-0,00497;-0,00361;0,00248;0,00662
2012.10.22;-0,00182;-0,00064;-0,00369;-0,00357;0,00362;0,00961
2012.10.23;0,00891;0,00921;0,00155;0,00365;-0,00191;-0,00223
2012.10.24;0,00057;-0,00213;-0,00462;-0,00742;0,00724;0,00060
